ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
105126,"Mathias ""Metty"" Sancassiani",M,29,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Boxing,Boxing Men's Welterweight,NA
105127,Demetria Jean Sance,F,23,180,80,United States,USA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,NA
105128,Daniel Henri Sancery,M,22,182,90,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
105129,Felipe Henri Sancery,M,22,182,90,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
105130,Abel Snchez Vargas,M,28,168,64,Peru,PER,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Springboard,NA
105130,Abel Snchez Vargas,M,28,168,64,Peru,PER,2000 Summer,2000,Summer,Sydney,Diving,Diving Men's Platform,NA
105131,Alberto Snchez Jimnez,M,19,176,70,Spain,ESP,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
105131,Alberto Snchez Jimnez,M,22,176,70,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
105132,Alberto Snchez Escobar,M,23,178,106,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Hammer Throw,NA
105133,Cesare Alejandro Snchez Ruz,M,19,170,56,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 400 metres Hurdles,NA
105134,Alfonso Snchez Rodrguez,M,20,NA,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 5,000 metres",NA
105134,Alfonso Snchez Rodrguez,M,20,NA,NA,Chile,CHI,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 10,000 metres",NA
105135,Alicia Snchez Ros,F,20,166,62,Peru,PER,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,NA
105136,ngel Vladimir Snchez Armentero,M,21,183,110,Cuba,CUB,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Half-Heavyweight,NA
105136,ngel Vladimir Snchez Armentero,M,25,183,110,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Heavyweight,NA
105137,Anglica Snchez Cauteln,F,28,158,44,Mexico,MEX,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Marathon,NA
105138,Antonio Snchez Dietz,M,18,NA,NA,Spain,ESP,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Bantamweight,NA
105139,Antonio Snchez Muoz,M,20,181,72,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,NA
105139,Antonio Snchez Muoz,M,20,181,72,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,NA
105139,Antonio Snchez Muoz,M,24,181,72,Spain,ESP,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres,NA
105139,Antonio Snchez Muoz,M,28,181,72,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,NA
105140,Asdrbal Jos Snchez,M,22,180,77,Venezuela,VEN,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,NA
105141,Begoa Snchez Santos,F,23,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,NA
105142,Beln Snchez Jimnez,F,19,166,60,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
105142,Beln Snchez Jimnez,F,19,166,60,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
105142,Beln Snchez Jimnez,F,23,166,60,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",NA
105142,Beln Snchez Jimnez,F,23,166,60,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
105142,Beln Snchez Jimnez,F,27,166,60,Spain,ESP,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",NA
105142,Beln Snchez Jimnez,F,27,166,60,Spain,ESP,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",NA
105143,Benjamn Snchez Bermejo,M,23,185,72,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,NA
105143,Benjamn Snchez Bermejo,M,27,185,72,Spain,ESP,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 50 kilometres Walk,NA
105144,Bertha Oliva Snchez Rivera,F,29,169,48,Colombia,COL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,NA
105145,Carlos Snchez Snchez,M,20,171,71,Cuba,CUB,1972 Summer,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,NA
105146,Carlos Snchez Estacio,M,24,170,69,Ecuador,ECU,2012 Summer,2012,Summer,London,Boxing,Boxing Men's Welterweight,NA
105147,Csar Snchez,M,22,183,67,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,NA
105147,Csar Snchez,M,22,183,67,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,NA
105147,Csar Snchez,M,22,183,67,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
105148,Clara Snchez,F,24,165,60,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Sprint,NA
105148,Clara Snchez,F,28,165,60,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Keirin,NA
105148,Clara Snchez,F,28,165,60,France,FRA,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Omnium,NA
105149,Daniel Snchez,M,23,180,100,Puerto Rico,PUR,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",NA
105149,Daniel Snchez,M,27,180,100,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Heavyweight, Freestyle",NA
105150,David Snchez Lpez,M,22,166,69,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,NA
105151,Domingo Snchez Gracia,M,25,NA,NA,Spain,ESP,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
105152,Doyler Eustoquio Snchez Guerrero,M,23,168,69,Colombia,COL,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Lightweight,NA
105153,Eddermys Sanchez,M,32,157,66,Belize,BIZ,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Lightweight,NA
105154,Heraclio Eder Snchez Tern,M,22,176,67,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 20 kilometres Walk,NA
105154,Heraclio Eder Snchez Tern,M,26,176,67,Mexico,MEX,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 20 kilometres Walk,NA
105155,Elier Snchez Quesada,M,21,186,90,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Silver
105156,Enrique Snchez,M,NA,175,NA,Mexico,MEX,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,NA
105157,Eriel Snchez Len,M,29,183,94,Cuba,CUB,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Gold
105157,Eriel Snchez Len,M,33,183,94,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Silver
105158,Ernesto Snchez,M,24,182,81,Venezuela,VEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,NA
105158,Ernesto Snchez,M,28,182,81,Venezuela,VEN,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Heavyweight,NA
105159,Etel Snchez,F,22,172,58,Argentina,ARG,2012 Summer,2012,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
105159,Etel Snchez,F,26,172,58,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
105160,Mara Eugenia Snchez Bravo,F,22,171,66,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Handball,Handball Women's Handball,NA
105160,Mara Eugenia Snchez Bravo,F,35,171,66,Spain,ESP,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,NA
105161,Eustorgio Snchez,M,21,184,80,Venezuela,VEN,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,NA
105162,Ezequiel Snchez,M,27,158,56,Colombia,COL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Bantamweight,NA
105163,Fabien Sanchez,M,21,187,77,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA
105163,Fabien Sanchez,M,21,187,77,France,FRA,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
105163,Fabien Sanchez,M,25,187,77,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",NA
105164,Flix Snchez Marcelo,M,23,178,64,Dominican Republic,DOM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres Hurdles,NA
105164,Flix Snchez Marcelo,M,26,178,64,Dominican Republic,DOM,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 400 metres Hurdles,Gold
105164,Flix Snchez Marcelo,M,30,178,64,Dominican Republic,DOM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 400 metres Hurdles,NA
105164,Flix Snchez Marcelo,M,34,178,64,Dominican Republic,DOM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 400 metres Hurdles,Gold
105164,Flix Snchez Marcelo,M,34,178,64,Dominican Republic,DOM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 4 x 400 metres Relay,NA
105165,Francisco Snchez Vargas,M,22,175,64,Spain,ESP,1980 Summer,1980,Summer,Moskva,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
105166,Francisco Jos Snchez Moreno,M,21,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",NA
105167,Francisco Demetrio Snchez Betancourd,M,19,190,90,Venezuela,VEN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,NA
105167,Francisco Demetrio Snchez Betancourd,M,19,190,90,Venezuela,VEN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,NA
105167,Francisco Demetrio Snchez Betancourd,M,19,190,90,Venezuela,VEN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
105167,Francisco Demetrio Snchez Betancourd,M,19,190,90,Venezuela,VEN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
105167,Francisco Demetrio Snchez Betancourd,M,19,190,90,Venezuela,VEN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,NA
105167,Francisco Demetrio Snchez Betancourd,M,24,190,90,Venezuela,VEN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,NA
105167,Francisco Demetrio Snchez Betancourd,M,24,190,90,Venezuela,VEN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
105167,Francisco Demetrio Snchez Betancourd,M,24,190,90,Venezuela,VEN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Butterfly,NA
105168,Francisco Snchez,M,20,172,54,Dominican Republic,DOM,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Bantamweight,NA
105169,Francisco Javier Snchez Parra,M,29,162,55,Spain,ESP,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
105170,Francisco Snchez Jover,M,32,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,NA
105171,Gabriela Edith Snchez Grossi,F,25,167,60,Argentina,ARG,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,NA
105171,Gabriela Edith Snchez Grossi,F,33,167,60,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,NA
105172,German Snchez,M,19,NA,NA,Mexico,MEX,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
105172,German Snchez,M,19,NA,NA,Mexico,MEX,1992 Winter,1992,Winter,Albertville,Alpine Skiing,Alpine Skiing Men's Slalom,NA
105173,Germn Sal Snchez Snchez,M,16,165,50,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Platform,NA
105173,Germn Sal Snchez Snchez,M,20,165,50,Mexico,MEX,2012 Summer,2012,Summer,London,Diving,Diving Men's Platform,NA
105173,Germn Sal Snchez Snchez,M,20,165,50,Mexico,MEX,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Platform,Silver
105173,Germn Sal Snchez Snchez,M,24,165,50,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Platform,Silver
105173,Germn Sal Snchez Snchez,M,24,165,50,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Men's Synchronized Platform,NA
105174,Germn Fortino Snchez Cruz,M,24,173,63,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 50 kilometres Walk,NA
105174,Germn Fortino Snchez Cruz,M,28,173,63,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 50 kilometres Walk,NA
105174,Germn Fortino Snchez Cruz,M,33,173,63,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,NA
105174,Germn Fortino Snchez Cruz,M,37,173,63,Mexico,MEX,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 50 kilometres Walk,NA
105175,Horacio Snchez Mrquez,M,19,173,70,Mexico,MEX,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,NA
105176,Hugo Snchez Mrquez,M,18,173,68,Mexico,MEX,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,NA
105177,Hugo Snchez Guerrero,M,23,175,65,Mexico,MEX,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,NA
105178,Ildemaro Snchez,M,30,168,65,Venezuela,VEN,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",NA
105179,Isabel Snchez Fernndez,F,31,179,70,Spain,ESP,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,NA
105180,Israel Snchez Avila,M,19,NA,NA,Cuba,CUB,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
105181,Jaime Snchez,M,45,172,75,Bolivia,BOL,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",NA
105181,Jaime Snchez,M,49,172,75,Bolivia,BOL,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Free Pistol, 50 metres",NA
105182,Javier Snchez Galindo,M,20,177,68,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Football,Football Men's Football,NA
105183,Javier Snchez Toril del Pino,M,25,193,85,Spain,ESP,2000 Summer,2000,Summer,Sydney,Water Polo,Water Polo Men's Water Polo,NA
105183,Javier Snchez Toril del Pino,M,29,193,85,Spain,ESP,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,NA
105184,Jess Snchez,M,23,173,63,Dominican Republic,DOM,1976 Summer,1976,Summer,Montreal,Boxing,Boxing Men's Light-Welterweight,NA
105185,Jess Snchez Jover,M,24,NA,NA,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Volleyball,Volleyball Men's Volleyball,NA
105186,Jess Snchez Gonzlez,M,32,166,59,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 50 kilometres Walk,NA
105187,Jess Snchez Hernndez,M,NA,NA,NA,Mexico,MEX,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",NA
105188,Joel Snchez Guerrero,M,24,175,53,Mexico,MEX,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 20 kilometres Walk,NA
105188,Joel Snchez Guerrero,M,27,175,53,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,NA
105188,Joel Snchez Guerrero,M,36,175,53,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 50 kilometres Walk,Bronze
105189,Jonny Jess Snchez Miquilena,M,21,176,64,Venezuela,VEN,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Light-Welterweight,NA
105190,Jorge Snchez Balsa,M,27,186,80,Spain,ESP,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,NA
105191,Jos Luis Snchez Snchez,M,27,174,65,Costa Rica,CRC,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",NA
105191,Jos Luis Snchez Snchez,M,27,174,65,Costa Rica,CRC,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
105192,Jos Domingo Snchez,M,25,NA,NA,Colombia,COL,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's 100 metres,NA
105193,Jos Luis Snchez Paraso,M,26,170,62,Spain,ESP,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,NA
105193,Jos Luis Snchez Paraso,M,30,170,62,Spain,ESP,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's 4 x 100 metres Relay,NA
105193,Jos Luis Snchez Paraso,M,33,170,62,Spain,ESP,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,NA
105194,Jos Luis Snchez Castillo,M,21,168,60,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
105195,Juan Snchez Gamero,M,22,166,68,Spain,ESP,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",NA
105195,Juan Snchez Gamero,M,22,166,68,Spain,ESP,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
105196,Juan Manuel Snchez de Castro,M,19,177,82,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
105196,Juan Manuel Snchez de Castro,M,23,177,82,Spain,ESP,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",NA
105196,Juan Manuel Snchez de Castro,M,23,177,82,Spain,ESP,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
105196,Juan Manuel Snchez de Castro,M,27,177,82,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",NA
105196,Juan Manuel Snchez de Castro,M,27,177,82,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
105196,Juan Manuel Snchez de Castro,M,31,177,82,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",NA
105197,Juan Snchez Fernndez,M,27,NA,NA,Dominican Republic,DOM,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,NA
105198,Julin Isaac Snchez Gallegos,M,23,160,60,Mexico,MEX,2012 Summer,2012,Summer,London,Diving,Diving Men's Synchronized Springboard,NA
105199,Junior Antonio Snchez Rivero,M,23,163,69,Venezuela,VEN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Lightweight,NA
105200,Juventino Snchez Gaytan,M,27,172,84,Mexico,MEX,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",NA
105201,"Francisco ""Kiko"" Snchez Luna",M,22,190,72,Spain,ESP,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Men's Two Person Dinghy,NA
105201,"Francisco ""Kiko"" Snchez Luna",M,26,190,72,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,Gold
105201,"Francisco ""Kiko"" Snchez Luna",M,30,190,72,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Two Person Dinghy,NA
105202,Laura Aleida Snchez Soto,F,18,165,55,Mexico,MEX,2004 Summer,2004,Summer,Athina,Diving,Diving Women's Synchronized Springboard,NA
105202,Laura Aleida Snchez Soto,F,22,165,55,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Diving,Diving Women's Springboard,NA
105202,Laura Aleida Snchez Soto,F,26,165,55,Mexico,MEX,2012 Summer,2012,Summer,London,Diving,Diving Women's Springboard,Bronze
105203,Laura Snchez Rodrguez,F,20,NA,NA,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 400 metres Freestyle,NA
105203,Laura Snchez Rodrguez,F,20,NA,NA,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 800 metres Freestyle,NA
105203,Laura Snchez Rodrguez,F,20,NA,NA,Mexico,MEX,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
105204,Len Snchez,M,31,NA,NA,Uruguay,URU,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Fours,NA
105205,Luis Manuel Snchez Tllez,M,28,161,63,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,NA
105206,Luis Snchez Maquiavelo,M,NA,NA,NA,Peru,PER,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,NA
105207,Luis Snchez de Miguel,M,19,165,70,Spain,ESP,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Downhill,NA
105207,Luis Snchez de Miguel,M,19,165,70,Spain,ESP,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
105207,Luis Snchez de Miguel,M,19,165,70,Spain,ESP,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Slalom,NA
105207,Luis Snchez de Miguel,M,23,165,70,Spain,ESP,1964 Winter,1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA
105208,Lus Len Snchez Gil,M,28,186,73,Spain,ESP,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",NA
105208,Lus Len Snchez Gil,M,28,186,73,Spain,ESP,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Individual Time Trial,NA
105209,Marc Snchez Torrens,M,23,188,75,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
105209,Marc Snchez Torrens,M,23,188,75,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
105210,Marco Snchez,M,26,NA,NA,Puerto Rico,PUR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",NA
105211,Marcos Snchez Carmona,M,NA,NA,NA,Chile,CHI,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,NA
105212,Mara Antonia Snchez Lorenzo,F,26,171,59,Spain,ESP,2004 Summer,2004,Summer,Athina,Tennis,Tennis Women's Singles,NA
105213,Mara del Mar de Snchez Gutirrez,F,20,168,57,Spain,ESP,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Pole Vault,NA
105214,Mara del Rosario Snchez Guerrero,F,30,155,50,Mexico,MEX,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 20 kilometres Walk,NA
105215,Mara Guadalupe Snchez Magaa,F,20,165,48,Mexico,MEX,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,NA
105216,Mara Guadalupe Snchez Gmez,F,29,169,53,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,NA
105217,Mariely Snchez Hichez,F,19,168,52,Dominican Republic,DOM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 200 metres,NA
105217,Mariely Snchez Hichez,F,23,168,52,Dominican Republic,DOM,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 200 metres,NA
105217,Mariely Snchez Hichez,F,27,168,52,Dominican Republic,DOM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 200 metres,NA
105218,Marina Snchez Ferrer,F,27,162,61,Spain,ESP,2004 Summer,2004,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,NA
105219,Mario Snchez Toscano,M,38,175,83,Mexico,MEX,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",NA
105219,Mario Snchez Toscano,M,50,175,83,Mexico,MEX,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
105220,Mario Snchez Huerta,M,NA,NA,NA,Mexico,MEX,1948 Summer,1948,Summer,London,Football,Football Men's Football,NA
105221,Karla Marlene Snchez Rodrguez,F,16,160,51,Mexico,MEX,2008 Summer,2008,Summer,Beijing,Modern Pentathlon,Modern Pentathlon Women's Individual,NA
105222,Marta Snchez Salfrn ,F,31,178,75,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
105223,Marvin Sal Snchez Vallecillo,M,21,174,71,Honduras,HON,2008 Summer,2008,Summer,Beijing,Football,Football Men's Football,NA
105224,Miguel Angel Snchez Rodrguez,M,25,178,66,Costa Rica,CRC,1968 Summer,1968,Summer,Mexico City,Cycling,"Cycling Men's Road Race, Individual",NA
105224,Miguel Angel Snchez Rodrguez,M,25,178,66,Costa Rica,CRC,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,NA
105225,Moises Snchez Parra,M,23,171,66,Spain,ESP,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
105226,Natalia Snchez Echeverri,F,25,166,63,Colombia,COL,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Individual,NA
105226,Natalia Snchez Echeverri,F,25,166,63,Colombia,COL,2008 Summer,2008,Summer,Beijing,Archery,Archery Women's Team,NA
105226,Natalia Snchez Echeverri,F,33,166,63,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Individual,NA
105226,Natalia Snchez Echeverri,F,33,166,63,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Women's Team,NA
105227,Nathalia Snchez Crdenas,F,16,138,38,Colombia,COL,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,NA
